gid,share_bin
166743,0
166744,0
166745,0
166746,0
166747,0
166748,2
166749,2
167384,0
167385,0
167386,0
167387,0
167388,0
167389,0
167390,0
167391,0
167392,0
167393,0
167394,0
167395,0
167396,0
167397,0
167398,0
167399,0
167400,0
167401,0
167402,0
167403,0
167404,0
167405,0
167406,0
167407,0
167408,0
167409,0
167410,0
167411,0
167412,0
167413,0
167414,0
167415,0
167416,0
167417,0
167418,0
167419,0
167420,0
167421,0
167422,0
167423,0
167424,0
167425,0
167426,0
167427,0
167428,0
167429,0
167430,0
167431,0
167432,0
167433,0
167434,0
167435,0
167436,0
167437,0
167438,0
167439,0
167440,0
167441,0
167442,0
167443,0
167444,0
167445,0
167446,0
167447,0
167448,0
167449,0
167450,0
167451,0
167452,0
167453,0
167454,0
167455,0
167456,0
167457,0
167458,0
167459,0
167460,0
167461,0
167462,0
167463,0
167464,0
167465,0
167466,0
167467,0
167468,0
167469,0
168104,0
168105,0
168106,0
168107,0
168108,0
168109,0
168110,0
168111,0
168112,0
168113,0
168114,0
168115,0
168116,0
168117,0
168118,0
168119,0
168120,0
168121,0
168122,0
168123,0
168124,0
168125,0
168126,0
168127,0
168128,0
168129,0
168130,0
168131,0
168132,0
168133,0
168134,0
168135,0
168136,0
168137,0
168138,0
168139,0
168140,0
168141,0
168142,0
168143,0
168144,0
168145,0
168146,0
168147,0
168148,0
168149,0
168150,0
168151,0
168152,0
168153,0
168154,0
168155,0
168156,0
168157,0
168158,0
168159,0
168160,0
168161,0
168162,0
168163,0
168164,0
168165,0
168166,0
168167,0
168168,0
168169,0
168170,0
168171,0
168172,0
168173,0
168174,0
168175,0
168176,0
168177,0
168178,0
168179,0
168180,0
168181,0
168182,0
168183,0
168184,0
168185,0
168186,0
168187,0
168188,0
168824,0
168825,0
168826,0
168827,0
168828,0
168829,0
168830,0
168831,0
168832,0
168833,0
168834,0
168835,0
168836,0
168837,0
168838,0
168839,0
168840,0
168841,0
168842,0
168843,0
168844,0
168845,0
168846,0
168847,0
168848,0
168849,0
168850,0
168851,0
168852,0
168853,0
168854,0
168855,0
168856,0
168857,0
168858,0
168859,0
168860,0
168861,0
168862,0
168863,0
168864,0
168865,0
168866,0
168867,0
168868,0
168869,0
168870,0
168871,0
168872,0
168873,0
168874,0
168875,0
168876,0
168877,0
168878,0
168879,0
168880,0
168881,0
168882,0
168883,0
168884,0
168885,0
168886,0
168887,0
168888,0
168889,0
168890,0
168891,0
168892,0
168893,0
168894,0
168895,0
168896,4
168897,4
168898,4
168899,4
168900,4
168901,0
168902,0
168903,0
168904,0
168905,0
168906,0
168907,0
168908,0
169535,0
169536,0
169537,0
169538,0
169539,0
169540,0
169541,0
169542,0
169543,0
169544,0
169545,0
169546,0
169547,0
169548,0
169549,0
169550,0
169551,0
169552,0
169553,0
169554,0
169555,0
169556,0
169557,0
169558,0
169559,0
169560,0
169561,0
169562,0
169563,0
169564,0
169565,0
169566,0
169567,0
169568,0
169569,0
169570,0
169571,0
169572,0
169573,0
169574,0
169575,0
169576,0
169577,0
169578,0
169579,0
169580,0
169581,0
169582,0
169583,0
169584,0
169585,0
169586,0
169587,0
169588,0
169589,0
169590,0
169591,0
169592,0
169593,0
169594,0
169595,0
169596,0
169597,0
169598,0
169599,0
169600,0
169601,0
169602,0
169603,0
169604,0
169605,0
169606,0
169607,0
169608,0
169609,0
169610,0
169611,0
169612,0
169613,0
169614,0
169615,0
169616,4
169617,4
169618,4
169619,4
169620,4
169621,0
169622,0
169623,0
169624,0
169625,0
169626,0
169627,0
169628,0
170256,0
170257,0
170258,0
170259,0
170260,0
170261,0
170262,2
170263,2
170264,2
170265,2
170266,2
170267,0
170268,0
170269,0
170270,0
170271,0
170272,0
170273,0
170274,0
170275,0
170276,0
170277,0
170278,0
170279,0
170280,0
170281,0
170282,0
170283,0
170284,0
170285,0
170286,0
170287,0
170288,0
170289,0
170290,0
170291,0
170292,0
170293,0
170294,0
170295,0
170296,0
170297,0
170298,0
170299,0
170300,0
170301,0
170302,0
170303,0
170304,0
170305,0
170306,0
170307,0
170308,0
170309,0
170310,0
170311,0
170312,0
170313,0
170314,0
170315,0
170316,0
170317,0
170318,0
170319,0
170320,0
170321,0
170322,0
170323,0
170324,0
170325,0
170326,0
170327,0
170328,0
170329,0
170330,0
170331,0
170332,0
170333,0
170334,0
170335,0
170336,4
170337,4
170338,4
170339,4
170340,4
170341,0
170342,0
170343,0
170344,0
170345,0
170346,0
170347,0
170978,0
170979,0
170980,0
170981,0
170982,2
170983,2
170984,2
170985,2
170986,2
170987,0
170988,0
170989,0
170990,0
170991,0
170992,0
170993,0
170994,0
170995,0
170996,0
170997,0
170998,0
170999,0
171000,0
171001,0
171002,0
171003,0
171004,0
171005,0
171006,0
171007,0
171008,0
171009,0
171010,0
171011,0
171012,0
171013,0
171014,0
171015,0
171016,0
171017,0
171018,0
171019,0
171020,0
171021,0
171022,0
171023,0
171024,0
171025,0
171026,0
171027,0
171028,0
171029,0
171030,0
171031,0
171032,0
171033,0
171034,0
171035,0
171036,0
171037,0
171038,0
171039,0
171040,0
171041,0
171042,0
171043,0
171044,0
171045,0
171046,0
171047,0
171048,0
171049,0
171050,0
171051,0
171052,0
171053,0
171054,0
171055,0
171056,4
171057,4
171058,4
171059,4
171060,4
171061,0
171062,0
171063,0
171064,0
171065,0
171066,0
171700,0
171701,0
171702,2
171703,2
171704,2
171705,2
171706,2
171707,3
171708,3
171709,3
171710,3
171711,0
171712,0
171713,0
171714,0
171715,0
171716,0
171717,0
171718,0
171719,0
171720,0
171721,0
171722,0
171723,0
171724,0
171725,0
171726,0
171727,0
171728,0
171729,0
171730,0
171731,0
171732,0
171733,0
171734,0
171735,0
171736,0
171737,0
171738,0
171739,0
171740,0
171741,0
171742,0
171743,0
171744,0
171745,0
171746,0
171747,0
171748,0
171749,0
171750,0
171751,0
171752,0
171753,0
171754,0
171755,0
171756,0
171757,0
171758,0
171759,0
171760,0
171761,0
171762,0
171763,0
171764,0
171765,0
171766,0
171767,0
171768,0
171769,0
171770,0
171771,0
171772,0
171773,0
171774,0
171775,0
171776,4
171777,4
171778,4
171779,4
171780,4
171781,0
171782,0
171783,0
171784,0
171785,0
171786,0
172421,0
172422,2
172423,2
172424,2
172425,2
172426,2
172427,3
172428,3
172429,3
172430,3
172431,0
172432,0
172433,0
172434,0
172435,0
172436,0
172437,0
172438,0
172439,0
172440,0
172441,0
172442,0
172443,0
172444,0
172445,0
172446,0
172447,0
172448,0
172449,0
172450,0
172451,0
172452,0
172453,0
172454,0
172455,0
172456,0
172457,0
172458,0
172459,0
172460,0
172461,0
172462,0
172463,0
172464,0
172465,0
172466,0
172467,0
172468,0
172469,0
172470,0
172471,0
172472,0
172473,0
172474,0
172475,0
172476,0
172477,0
172478,0
172479,0
172480,0
172481,0
172482,0
172483,0
172484,0
172485,0
172486,0
172487,0
172488,0
172489,0
172490,0
172491,0
172492,0
172493,0
172494,0
172495,0
172496,0
172497,0
172498,0
172499,0
172500,0
172501,0
172502,0
172503,0
172504,0
172505,0
173141,0
173142,1
173143,1
173144,1
173145,1
173146,1
173147,3
173148,4
173149,3
173150,3
173151,0
173152,0
173153,0
173154,0
173155,0
173156,0
173157,0
173158,0
173159,0
173160,0
173161,0
173162,0
173163,0
173164,0
173165,0
173166,0
173167,0
173168,0
173169,0
173170,0
173171,0
173172,0
173173,0
173174,0
173175,0
173176,0
173177,0
173178,0
173179,0
173180,0
173181,0
173182,0
173183,0
173184,0
173185,0
173186,0
173187,0
173188,0
173189,0
173190,0
173191,0
173192,0
173193,0
173194,0
173195,0
173196,0
173197,0
173198,0
173199,0
173200,0
173201,0
173202,0
173203,0
173204,0
173205,0
173206,0
173207,0
173208,0
173209,0
173210,0
173211,0
173212,0
173213,0
173214,0
173215,0
173216,0
173217,0
173218,0
173219,0
173220,0
173221,0
173222,0
173223,0
173224,0
173225,0
173226,0
173861,0
173862,1
173863,1
173864,1
173865,1
173866,1
173867,3
173868,3
173869,3
173870,3
173871,0
173872,0
173873,0
173874,0
173875,0
173876,0
173877,0
173878,0
173879,0
173880,0
173881,0
173882,0
173883,0
173884,0
173885,0
173886,0
173887,0
173888,0
173889,0
173890,0
173891,0
173892,0
173893,0
173894,0
173895,0
173896,0
173897,0
173898,0
173899,0
173900,0
173901,0
173902,0
173903,0
173904,0
173905,0
173906,0
173907,0
173908,0
173909,0
173910,0
173911,0
173912,0
173913,0
173914,0
173915,0
173916,0
173917,0
173920,0
173921,0
173922,0
173923,0
173924,0
173925,0
173926,0
173927,0
173928,0
173929,0
173930,0
173931,0
173932,0
173933,0
173934,0
173935,0
173936,0
173937,0
173938,0
173939,0
173940,0
173941,0
173942,0
173943,0
173944,0
173945,0
173946,0
174581,0
174582,0
174583,0
174584,2
174585,0
174586,0
174587,3
174588,3
174589,3
174591,3
174592,3
174593,0
174594,0
174595,0
174596,0
174597,0
174598,0
174599,0
174600,0
174601,0
174602,0
174603,0
174604,0
174605,0
174606,0
174607,0
174608,0
174609,0
174610,0
174611,0
174612,0
174613,0
174614,0
174615,0
174616,0
174617,0
174618,0
174619,0
174620,0
174621,0
174622,0
174623,0
174624,0
174625,0
174626,0
174627,0
174628,0
174629,0
174630,0
174631,0
174632,0
174633,0
174634,0
174635,0
174641,0
174642,0
174643,0
174644,0
174645,0
174646,0
174647,0
174648,0
174649,0
174650,0
174651,0
174652,0
174653,0
174654,0
174655,0
174656,0
174657,0
174660,0
174661,0
174662,0
174663,0
174664,0
174665,0
175301,0
175302,0
175303,0
175304,0
175305,0
175306,0
175307,0
175308,3
175309,3
175310,3
175311,3
175312,3
175313,0
175314,0
175315,0
175316,0
175317,0
175318,0
175319,0
175320,0
175321,0
175322,0
175323,0
175324,0
175325,0
175326,0
175327,0
175328,0
175329,0
175330,0
175331,0
175332,0
175333,0
175334,0
175335,0
175336,0
175337,0
175338,0
175339,0
175340,0
175341,0
175342,0
175343,0
175344,0
175345,0
175346,0
175347,0
175348,0
175349,0
175350,0
175351,0
175361,0
175362,0
175363,0
175364,0
175365,0
175366,0
175367,0
175368,0
175369,0
175370,0
175371,0
175372,0
176022,0
176023,0
176024,4
176025,0
176026,0
176027,0
176028,3
176029,3
176030,3
176031,3
176032,3
176033,0
176034,0
176035,0
176036,0
176037,0
176038,0
176039,0
176040,0
176041,0
176042,0
176043,0
176044,0
176045,0
176046,0
176047,0
176048,0
176049,0
176050,0
176051,0
176052,0
176053,0
176054,0
176055,0
176056,0
176057,0
176058,0
176059,0
176060,0
176061,0
176062,0
176063,0
176064,0
176065,0
176066,0
176067,0
176068,0
176069,0
176070,0
176071,0
176081,0
176082,0
176083,0
176084,0
176085,0
176086,0
176087,0
176088,0
176742,4
176743,4
176744,4
176745,4
176746,4
176747,0
176748,3
176749,3
176750,3
176751,3
176752,3
176753,0
176754,0
176755,0
176756,0
176757,0
176758,0
176759,0
176760,0
176761,0
176762,0
176763,0
176764,0
176765,0
176766,0
176767,0
176768,0
176769,0
176770,0
176771,0
176772,0
176773,0
176774,0
176775,0
176776,0
176777,0
176778,0
176779,0
176780,0
176781,0
176782,0
176783,0
176784,0
176785,0
176786,0
176787,0
176788,0
176789,0
176802,0
176803,0
176804,0
176805,0
176806,0
177463,4
177464,4
177465,4
177466,4
177467,0
177468,3
177470,3
177472,3
177473,0
177474,0
177475,4
177476,4
177477,4
177478,4
177479,4
177480,0
177481,0
177482,0
177483,0
177484,0
177485,0
177486,0
177487,0
177488,0
177489,0
177490,0
177491,0
177492,0
177493,0
177494,0
177495,4
177496,4
177497,3
177498,3
177499,3
177500,0
177501,0
177502,0
177503,0
177504,0
178185,0
178186,0
178187,0
178188,0
178189,0
178190,0
178191,0
178192,0
178193,0
178194,0
178195,4
178196,4
178197,4
178198,4
178199,4
178200,0
178201,0
178202,0
178203,0
178204,0
178205,0
178206,0
178207,0
178208,0
178209,0
178210,0
178211,0
178212,0
178213,0
178214,4
178215,4
178216,3
178217,3
178218,3
178219,3
178220,0
178221,0
178222,0
178907,0
178908,0
178909,0
178910,0
178911,0
178912,1
178913,1
178914,1
178915,4
178916,4
178917,4
178918,4
178919,4
178920,0
178921,0
178922,0
178923,0
178924,0
178925,0
178926,0
178927,0
178928,0
178929,0
178930,0
178931,0
178932,0
178933,0
178934,4
178935,4
178936,3
178937,4
178938,3
178939,3
178940,0
178941,0
179628,0
179629,0
179630,0
179631,0
179632,1
179633,1
179634,1
179635,4
179636,4
179637,4
179638,4
179639,4
179640,0
179641,0
179642,0
179643,0
179644,0
179645,0
179646,0
179647,0
179648,0
179649,0
179650,0
179651,0
179652,0
179653,0
179654,4
179655,0
179656,4
179657,4
179658,4
179659,4
179660,4
179661,0
179662,0
180348,0
180349,0
180350,0
180351,0
180352,1
180353,1
180354,1
180355,4
180356,4
180357,4
180358,4
180359,4
180360,0
180361,0
180362,0
180363,0
180364,0
180365,0
180366,0
180367,0
180368,0
180369,0
180370,0
180371,0
180372,0
180373,0
180374,4
180375,0
180376,4
180377,4
180378,4
180379,4
180380,4
180381,1
180382,1
181069,0
181070,0
181078,4
181079,4
181080,0
181081,0
181082,0
181083,0
181084,0
181085,0
181086,0
181087,0
181088,0
181089,0
181090,0
181091,0
181092,0
181093,0
181094,4
181095,4
181096,4
181097,4
181098,4
181099,4
181100,4
181101,1
181102,1
181801,0
181802,0
181803,0
181804,0
181805,0
181806,0
181807,0
181808,0
181809,0
181810,0
181811,0
181812,0
181813,0
181814,0
181815,4
181816,4
181817,4
181818,4
181819,4
181820,4
181821,1
182525,0
182526,0
182527,0
182528,0
182529,0
182530,0
182531,0
182532,0
182533,0
182534,0
182535,4
182536,4
182537,4
182538,4
182539,4
182540,4
182541,1
182542,1
183259,1
183260,1
183261,1
